CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
489872706,02/01/2016,00:01:00,10/01/2017,00:01:00,12/19/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,COMMERCIAL BUILDING,,,992223,215460,40.758069046,-73.971222133,"(40.758069046, -73.971222133)"
328297878,02/01/2016,00:00:00,02/11/2016,23:59:00,08/25/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,987867,210237,40.743736083,-73.986948346,"(40.743736083, -73.986948346)"
663313836,02/01/2016,09:00:00,02/07/2017,10:00:00,05/09/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,DOCTOR/DENTIST OFFICE,,,981936,198565,40.711699719,-74.008348243,"(40.711699719, -74.008348243)"
207792971,02/01/2016,00:00:00,05/01/2017,14:00:00,05/02/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,1002837,229820,40.797467517,-73.932870163,"(40.797467517, -73.932870163)"
721478572,02/01/2016,12:00:00,,,04/24/2017,104,RAPE,155,RAPE 2,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,25,INSIDE,RESIDENCE - PUBLIC HOUSING,,LINCOLN,,,,,
248502640,02/01/2016,00:01:00,03/02/2017,13:00:00,03/02/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,999330,240530,40.826870165,-73.945512448,"(40.826870165, -73.945512448)"
920750239,02/01/2016,09:00:00,01/25/2017,21:35:00,01/26/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1002273,248556,40.848893689,-73.934856858,"(40.848893689, -73.934856858)"
410348139,02/01/2016,19:00:00,01/12/2017,13:10:00,01/14/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,BAR/NIGHT CLUB,,,984187,204203,40.727174978,-74.000228746,"(40.727174978, -74.000228746)"
817597936,02/02/2016,23:00:00,,,07/14/2017,116,SEX CRIMES,168,SODOMY 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,HOTEL/MOTEL,,,,,,,
138713230,02/03/2016,22:00:00,06/09/2017,23:59:00,08/09/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,990036,226881,40.789418407,-73.97910649,"(40.789418407, -73.97910649)"
186755210,02/03/2016,21:12:00,02/03/2016,21:17:00,06/28/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,CHECK CASHING BUSINESS,,,994462,230341,40.798911166,-73.963117633,"(40.798911166, -73.963117633)"
848934033,02/04/2016,13:15:00,03/16/2016,20:30:00,05/23/2017,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESTAURANT/DINER,,,992530,213503,40.752697297,-73.970116397,"(40.752697297, -73.970116397)"
131615245,02/04/2016,16:10:00,,,02/04/2017,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,,STREET,,,984294,201298,40.719201454,-73.999842718,"(40.719201454, -73.999842718)"
688568659,02/04/2016,00:01:00,02/04/2017,03:00:00,02/04/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,FRONT OF,OTHER,,,987581,205223,40.729974003,-73.98798295,"(40.729974003, -73.98798295)"
497679486,02/10/2016,02:00:00,08/19/2017,07:00:00,08/30/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1001528,244950,40.838997766,-73.93755897,"(40.838997766, -73.93755897)"
567895120,02/11/2016,21:11:00,,,02/15/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,RESIDENCE - APT. HOUSE,,,1000229,236101,40.81471223,-73.942274612,"(40.81471223, -73.942274612)"
260063556,02/11/2016,10:00:00,02/12/2017,11:37:00,02/14/2017,109,GRAND LARCENY,433,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,CHAIN STORE,,,985668,213538,40.752797126,-73.994883445,"(40.752797126, -73.994883445)"
867457623,02/11/2016,18:30:00,02/11/2016,18:30:00,01/17/2017,361,OFF. AGNST PUB ORD SENSBLTY &,661,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,9,,TRANSIT - NYC SUBWAY,,,985733,203753,40.725939713,-73.994650996,"(40.725939713, -73.994650996)"
642219708,02/12/2016,09:00:00,06/14/2017,09:00:00,12/06/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,986589,213344,40.752264448,-73.991559338,"(40.752264448, -73.991559338)"
792636885,02/12/2016,01:30:00,02/12/2017,03:00:00,02/12/2017,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,BAR/NIGHT CLUB,,,989498,204272,40.72736281,-73.981067012,"(40.72736281, -73.981067012)"
119954786,02/13/2016,17:00:00,02/17/2017,12:30:00,02/17/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESTAURANT/DINER,,,988063,215082,40.757034305,-73.986238271,"(40.757034305, -73.986238271)"
116851376,02/14/2016,11:00:00,02/14/2016,11:10:00,02/16/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,993538,231336,40.801643189,-73.96645357,"(40.801643189, -73.96645357)"
132070845,02/15/2016,00:00:00,02/20/2017,14:00:00,02/21/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,992013,211517,40.747246696,-73.971984701,"(40.747246696, -73.971984701)"
555343624,02/15/2016,03:35:00,02/15/2017,03:40:00,02/15/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,FRONT OF,TAXI (YELLOW LICENSED),,,1001416,239227,40.823289993,-73.937978379,"(40.823289993, -73.937978379)"
174733345,02/16/2016,02:21:00,02/16/2016,02:23:00,06/07/2017,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,32,FRONT OF,RESIDENCE - PUBLIC HOUSING,,RANGEL,1002118,242744,40.832941761,-73.935432593,"(40.832941761, -73.935432593)"
862741317,02/17/2016,07:00:00,05/24/2017,05:00:00,05/26/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,990685,203336,40.724792933,-73.97678529,"(40.724792933, -73.97678529)"
604585818,02/17/2016,12:00:00,12/20/2016,12:00:00,05/10/2017,341,PETIT LARCENY,303,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,988972,207813,40.737082284,-73.9829623,"(40.737082284, -73.9829623)"
673566999,02/17/2016,06:21:00,,,02/16/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,990756,214335,40.754982409,-73.9765185,"(40.754982409, -73.9765185)"
623051186,02/19/2016,16:00:00,,,01/03/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,BANK,,,985603,200815,40.717875632,-73.995120608,"(40.717875632, -73.995120608)"
888028646,02/20/2016,09:00:00,12/30/2016,10:00:00,01/26/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,987955,213471,40.752612565,-73.986628988,"(40.752612565, -73.986628988)"
634195122,02/21/2016,10:00:00,06/08/2016,10:00:00,02/08/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,FRONT OF,RESIDENCE - APT. HOUSE,,,990809,227969,40.792404135,-73.976313896,"(40.792404135, -73.976313896)"
621095727,02/23/2016,15:00:00,,,05/17/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,,1001751,241630,40.829884885,-73.936761711,"(40.829884885, -73.936761711)"
713814403,02/24/2016,13:00:00,01/03/2017,19:00:00,01/16/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,DOCTOR/DENTIST OFFICE,,,992729,216866,40.761927686,-73.969393905,"(40.761927686, -73.969393905)"
180844282,02/25/2016,17:41:00,02/25/2016,17:44:00,09/15/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,,,996606,232352,40.804428073,-73.95537021,"(40.804428073, -73.95537021)"
919420413,02/26/2016,03:50:00,02/26/2016,04:45:00,02/26/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,HOTEL/MOTEL,,,987953,215889,40.759249361,-73.986634875,"(40.759249361, -73.986634875)"
154967322,02/29/2016,01:00:00,02/29/2016,09:00:00,03/07/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
212983298,03/01/2016,17:00:00,08/31/2017,08:30:00,10/14/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,FRONT OF,RESIDENCE - APT. HOUSE,,,992211,225350,40.78521453,-73.971253734,"(40.78521453, -73.971253734)"
777263210,03/01/2016,19:00:00,06/29/2017,08:00:00,06/29/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,990400,222356,40.776998237,-73.977796119,"(40.776998237, -73.977796119)"
861196827,03/01/2016,12:00:00,04/01/2016,12:00:00,03/01/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESIDENCE - APT. HOUSE,,,986480,206535,40.733575468,-73.991955005,"(40.733575468, -73.991955005)"
226124831,03/01/2016,00:00:00,03/30/2016,23:59:00,02/18/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,24,INSIDE,RESIDENCE - PUBLIC HOUSING,,,,,,,
733032529,03/01/2016,16:00:00,,,02/16/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,BANK,,,1001070,238491,40.821270547,-73.939230368,"(40.821270547, -73.939230368)"
881186877,03/01/2016,00:01:00,11/29/2016,19:05:00,02/15/2017,109,GRAND LARCENY,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,COMMERCIAL BUILDING,,,982504,212473,40.74987391,-74.00630303,"(40.74987391, -74.00630303)"
720899639,03/01/2016,08:00:00,02/13/2017,11:00:00,02/13/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997472,240028,40.825495294,-73.952227001,"(40.825495294, -73.952227001)"
181622017,03/01/2016,13:00:00,01/01/2017,22:30:00,01/01/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,998840,224118,40.781824561,-73.947318642,"(40.781824561, -73.947318642)"
940375500,03/03/2016,08:00:00,03/17/2017,13:43:00,03/17/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,992917,229838,40.797532218,-73.96869853,"(40.797532218, -73.96869853)"
746940886,03/03/2016,00:00:00,03/10/2016,00:00:00,02/27/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,991168,225324,40.785144044,-73.975020106,"(40.785144044, -73.975020106)"
327234226,03/03/2016,21:00:00,12/28/2016,19:00:00,01/08/2017,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,7,REAR OF,RESIDENCE - PUBLIC HOUSING,,LA GUARDIA,988407,198939,40.712725587,-73.985006561,"(40.712725587, -73.985006561)"
725033259,03/06/2016,17:15:00,03/06/2017,17:00:00,03/07/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,990191,213904,40.753799821,-73.978558209,"(40.753799821, -73.978558209)"
188292894,03/06/2016,09:00:00,06/16/2016,17:00:00,01/03/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,996909,223395,40.779843094,-73.954292621,"(40.779843094, -73.954292621)"
492663864,03/07/2016,14:12:00,09/20/2017,15:00:00,09/20/2017,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997922,238443,40.821144233,-73.950604267,"(40.821144233, -73.950604267)"
996253856,03/07/2016,12:00:00,,,03/07/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,PUBLIC SCHOOL,,,987952,202161,40.721569408,-73.986646038,"(40.721569408, -73.986646038)"
555986855,03/09/2016,18:36:00,,,05/24/2017,675,ADMINISTRATIVE CODE,858,IMITATION PISTOL/AIR RIFLE,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,32,INSIDE,RESIDENCE - PUBLIC HOUSING,,RANGEL,1002118,242744,40.832941761,-73.935432593,"(40.832941761, -73.935432593)"
848972602,03/09/2016,03:09:00,03/09/2016,03:15:00,03/20/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,PARKING LOT/GARAGE (PUBLIC),,,1006810,252956,40.860959949,-73.918442956,"(40.860959949, -73.918442956)"
342615405,03/09/2016,09:10:00,03/09/2016,09:31:00,03/09/2017,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,33,INSIDE,RESIDENCE - PUBLIC HOUSING,,MARSHALL PLAZA,1000354,242831,40.833183943,-73.941806877,"(40.833183943, -73.941806877)"
994070998,03/10/2016,20:10:00,03/10/2016,20:20:00,05/16/2017,117,DANGEROUS DRUGS,514,"CONTROLLED SUBSTANCE,SALE 2",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,5,INSIDE,RESIDENCE - PUBLIC HOUSING,,45 ALLEN STREET,986546,200436,40.716835174,-73.99171894,"(40.716835174, -73.99171894)"
124260566,03/10/2016,16:00:00,07/10/2016,10:27:00,03/08/2017,109,GRAND LARCENY,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,1002076,231440,40.801915542,-73.93561439,"(40.801915542, -73.93561439)"
997042429,03/10/2016,15:00:00,01/26/2017,16:00:00,02/22/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,990004,208170,40.73806155,-73.979238065,"(40.73806155, -73.979238065)"
301430996,03/11/2016,15:20:00,03/11/2016,15:30:00,03/29/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,,STREET,,,997839,225593,40.785874639,-73.950930153,"(40.785874639, -73.950930153)"
306836271,03/11/2016,11:48:00,03/11/2017,11:53:00,03/11/2017,107,BURGLARY,231,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,STREET,,,985375,199253,40.713588346,-73.99594336,"(40.713588346, -73.99594336)"
899990618,03/12/2016,12:00:00,,,01/04/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,992140,210859,40.745440538,-73.971527128,"(40.745440538, -73.971527128)"
852257839,03/13/2016,12:30:00,03/13/2017,12:40:00,03/13/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,RESIDENCE - APT. HOUSE,,,989340,201609,40.720053611,-73.981639079,"(40.720053611, -73.981639079)"
284900526,03/14/2016,15:00:00,03/14/2017,15:03:00,05/31/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,HOTEL/MOTEL,,,,,,,
754766406,03/14/2016,01:45:00,03/15/2016,10:00:00,02/08/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,26,FRONT OF,RESIDENCE - APT. HOUSE,,,995256,235844,40.814014432,-73.960240834,"(40.814014432, -73.960240834)"
262959617,03/15/2016,12:00:00,02/08/2017,12:00:00,02/08/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,RESTAURANT/DINER,,,984688,204758,40.728698307,-73.998421141,"(40.728698307, -73.998421141)"
656840878,03/16/2016,09:00:00,05/02/2017,15:00:00,05/03/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1001628,247392,40.845700146,-73.937191243,"(40.845700146, -73.937191243)"
580291088,03/16/2016,20:40:00,01/13/2017,21:00:00,03/14/2017,104,RAPE,153,RAPE 3,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
185266029,03/18/2016,12:00:00,07/19/2017,10:00:00,07/20/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,990247,210096,40.74334778,-73.978359479,"(40.74334778, -73.978359479)"
494632966,03/18/2016,11:30:00,,,04/21/2017,113,FORGERY,723,"FORGERY,DRIVERS LICENSE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,,STREET,,,1007190,253954,40.863698177,-73.917065772,"(40.863698177, -73.917065772)"
775906569,03/19/2016,14:30:00,04/07/2017,18:00:00,04/10/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,FRONT OF,RESTAURANT/DINER,,,984984,200116,40.715957117,-73.997353676,"(40.715957117, -73.997353676)"
560930048,03/19/2016,09:00:00,06/10/2016,09:00:00,04/03/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1004163,251109,40.855896856,-73.928017825,"(40.855896856, -73.928017825)"
111111461,03/19/2016,08:00:00,03/17/2017,10:00:00,03/27/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,GOMPERS,989021,200767,40.717742701,-73.982790481,"(40.717742701, -73.982790481)"
145370641,03/19/2016,16:00:00,03/19/2016,17:00:00,03/21/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,CAMPOS PLAZA I,,,,,
830102328,03/19/2016,21:00:00,,,01/25/2017,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
798657771,03/20/2016,12:00:00,01/12/2017,12:00:00,01/13/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1004629,252340,40.859274518,-73.926329537,"(40.859274518, -73.926329537)"
143259486,03/21/2016,17:28:00,03/21/2017,17:30:00,06/02/2017,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DRY CLEANER/LAUNDRY,,,998699,220850,40.772854993,-73.947834804,"(40.772854993, -73.947834804)"
923701855,03/21/2016,09:46:00,,,01/24/2017,109,GRAND LARCENY,426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,BANK,,,995093,219595,40.769415503,-73.960855923,"(40.769415503, -73.960855923)"
400040660,03/23/2016,00:00:00,04/03/2016,00:00:00,09/14/2017,125,NYS LAWS-UNCLASSIFIED FELONY,847,"NY STATE LAWS,UNCLASSIFIED FEL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,OTHER,,,983903,200257,40.716344152,-74.001253193,"(40.716344152, -74.001253193)"
728920278,03/24/2016,17:00:00,03/24/2016,17:45:00,03/13/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DOCTOR/DENTIST OFFICE,,,989098,214039,40.754171029,-73.982503147,"(40.754171029, -73.982503147)"
207546089,03/24/2016,06:00:00,07/27/2016,08:00:00,01/02/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,23,INSIDE,RESIDENCE - PUBLIC HOUSING,,,998625,230177,40.79845524,-73.948082015,"(40.79845524, -73.948082015)"
306435963,03/25/2016,12:45:00,03/25/2017,13:00:00,03/25/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,999243,237562,40.818723993,-73.94583344,"(40.818723993, -73.94583344)"
435503339,03/26/2016,09:00:00,11/14/2017,08:29:00,11/14/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,BANK,,,991299,214781,40.756206149,-73.974558113,"(40.756206149, -73.974558113)"
